State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
California,Los Angeles,6,37,06-11-1980,192,Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,07-11-1980,207,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,08-11-1980,232,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,09-11-1980,235,Very Unhealthy,Ozone,06-037-1701,15
California,Los Angeles,6,37,10-11-1980,201,Very Unhealthy,Ozone,06-037-1401,16
California,Los Angeles,6,37,11-11-1980,100,Moderate,NO2,06-037-1103,16
California,Los Angeles,6,37,12-11-1980,100,Moderate,NO2,06-037-1103,16
California,Los Angeles,6,37,13-11-1980,110,Unhealthy for Sensitive Groups,NO2,06-037-4002,16
California,Los Angeles,6,37,14-11-1980,118,Unhealthy for Sensitive Groups,CO,06-037-8001,16
California,Los Angeles,6,37,15-11-1980,143,Unhealthy for Sensitive Groups,CO,06-037-1301,16
California,Los Angeles,6,37,16-11-1980,94,Moderate,CO,06-037-1301,16
California,Los Angeles,6,37,17-11-1980,142,Unhealthy for Sensitive Groups,CO,06-037-1002,16
California,Los Angeles,6,37,18-11-1980,161,Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,19-11-1980,173,Unhealthy,CO,06-037-1002,16
California,Los Angeles,6,37,20-11-1980,222,Very Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,21-11-1980,232,Very Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,22-11-1980,150,Unhealthy for Sensitive Groups,CO,06-037-1002,16
California,Los Angeles,6,37,23-11-1980,143,Unhealthy for Sensitive Groups,Ozone,06-037-0016,16
California,Los Angeles,6,37,24-11-1980,108,Unhealthy for Sensitive Groups,NO2,06-037-1106,16
California,Los Angeles,6,37,25-11-1980,205,Very Unhealthy,CO,06-037-8001,16
California,Los Angeles,6,37,26-11-1980,223,Very Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,27-11-1980,225,Very Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,28-11-1980,224,Very Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,29-11-1980,269,Very Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,30-11-1980,208,Very Unhealthy,CO,06-037-1201,16
California,Los Angeles,6,37,01-12-1980,106,Unhealthy for Sensitive Groups,NO2,06-037-1002,16
California,Los Angeles,6,37,02-12-1980,150,Unhealthy for Sensitive Groups,CO,06-037-8001,16
California,Los Angeles,6,37,03-12-1980,125,Unhealthy for Sensitive Groups,CO,06-037-1301,16
California,Los Angeles,6,37,04-12-1980,65,Moderate,CO,06-037-1106,16
California,Los Angeles,6,37,05-12-1980,82,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,06-12-1980,79,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,07-12-1980,90,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,08-12-1980,140,Unhealthy for Sensitive Groups,CO,06-037-1301,16
California,Los Angeles,6,37,09-12-1980,153,Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,10-12-1980,228,Very Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,11-12-1980,240,Very Unhealthy,CO,06-037-8001,16
California,Los Angeles,6,37,12-12-1980,250,Very Unhealthy,CO,06-037-1002,16
California,Los Angeles,6,37,13-12-1980,263,Very Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,14-12-1980,228,Very Unhealthy,CO,06-037-1201,16
California,Los Angeles,6,37,15-12-1980,233,Very Unhealthy,CO,06-037-8001,16
California,Los Angeles,6,37,16-12-1980,245,Very Unhealthy,CO,06-037-1002,16
California,Los Angeles,6,37,17-12-1980,248,Very Unhealthy,CO,06-037-1002,16
California,Los Angeles,6,37,18-12-1980,136,Unhealthy for Sensitive Groups,Ozone,06-037-7001,16
California,Los Angeles,6,37,19-12-1980,200,Unhealthy,CO,06-037-1201,16
California,Los Angeles,6,37,20-12-1980,215,Very Unhealthy,CO,06-037-1201,16
California,Los Angeles,6,37,21-12-1980,225,Very Unhealthy,CO,06-037-8001,16
California,Los Angeles,6,37,22-12-1980,185,Unhealthy,CO,06-037-1002,16
California,Los Angeles,6,37,23-12-1980,236,Very Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,24-12-1980,207,Very Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,25-12-1980,231,Very Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,26-12-1980,159,Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,27-12-1980,204,Very Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,28-12-1980,192,Unhealthy,Ozone,06-037-0016,16
California,Los Angeles,6,37,29-12-1980,224,Very Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,30-12-1980,208,Very Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,31-12-1980,202,Very Unhealthy,CO,06-037-1301,16
California,Los Angeles,6,37,01-01-1981,274,Very Unhealthy,CO,06-037-1301,14
California,Los Angeles,6,37,02-01-1981,120,Unhealthy for Sensitive Groups,NO2,06-037-1004,14
California,Los Angeles,6,37,03-01-1981,110,Unhealthy for Sensitive Groups,NO2,06-037-1004,14
California,Los Angeles,6,37,04-01-1981,118,Unhealthy for Sensitive Groups,NO2,06-037-1002,14
California,Los Angeles,6,37,05-01-1981,223,Very Unhealthy,CO,06-037-1301,14
California,Los Angeles,6,37,06-01-1981,234,Very Unhealthy,CO,06-037-1301,14
California,Los Angeles,6,37,07-01-1981,198,Unhealthy,CO,06-037-8001,14
California,Los Angeles,6,37,08-01-1981,142,Unhealthy for Sensitive Groups,CO,06-037-1002,14
California,Los Angeles,6,37,09-01-1981,208,Very Unhealthy,CO,06-037-1002,14
California,Los Angeles,6,37,10-01-1981,230,Very Unhealthy,CO,06-037-1201,14
California,Los Angeles,6,37,11-01-1981,108,Unhealthy for Sensitive Groups,CO,06-037-1002,14
California,Los Angeles,6,37,12-01-1981,111,Unhealthy for Sensitive Groups,CO,06-037-1301,14
California,Los Angeles,6,37,13-01-1981,111,Unhealthy for Sensitive Groups,CO,06-037-1301,14
California,Los Angeles,6,37,14-01-1981,125,Unhealthy for Sensitive Groups,CO,06-037-8001,14
California,Los Angeles,6,37,15-01-1981,140,Unhealthy for Sensitive Groups,CO,06-037-1301,14
California,Los Angeles,6,37,16-01-1981,114,Unhealthy for Sensitive Groups,NO2,06-037-1002,14
California,Los Angeles,6,37,17-01-1981,151,Unhealthy,CO,06-037-8001,14
California,Los Angeles,6,37,18-01-1981,140,Unhealthy for Sensitive Groups,CO,06-037-8001,14
California,Los Angeles,6,37,19-01-1981,125,Unhealthy for Sensitive Groups,NO2,06-037-1004,14
California,Los Angeles,6,37,20-01-1981,105,Unhealthy for Sensitive Groups,NO2,06-037-8001,14
California,Los Angeles,6,37,21-01-1981,222,Very Unhealthy,CO,06-037-1201,14
California,Los Angeles,6,37,22-01-1981,230,Very Unhealthy,CO,06-037-1201,14
California,Los Angeles,6,37,23-01-1981,79,Moderate,NO2,06-037-1201,14
California,Los Angeles,6,37,24-01-1981,79,Moderate,NO2,06-037-4002,14
California,Los Angeles,6,37,25-01-1981,103,Unhealthy for Sensitive Groups,NO2,06-037-8001,14
California,Los Angeles,6,37,26-01-1981,106,Unhealthy for Sensitive Groups,NO2,06-037-1601,14
California,Los Angeles,6,37,27-01-1981,99,Moderate,CO,06-037-8001,14
California,Los Angeles,6,37,28-01-1981,68,Moderate,NO2,06-037-1002,14
California,Los Angeles,6,37,29-01-1981,69,Moderate,CO,06-037-1301,14
California,Los Angeles,6,37,30-01-1981,100,Moderate,NO2,06-037-1002,14
California,Los Angeles,6,37,31-01-1981,68,Moderate,NO2,06-037-1601,14
California,Los Angeles,6,37,01-02-1981,103,Unhealthy for Sensitive Groups,NO2,06-037-2401,14
California,Los Angeles,6,37,02-02-1981,126,Unhealthy for Sensitive Groups,CO,06-037-1301,14
California,Los Angeles,6,37,03-02-1981,131,Unhealthy for Sensitive Groups,CO,06-037-1301,14
California,Los Angeles,6,37,04-02-1981,135,Unhealthy for Sensitive Groups,CO,06-037-1002,14
California,Los Angeles,6,37,05-02-1981,135,Unhealthy for Sensitive Groups,CO,06-037-8001,14
California,Los Angeles,6,37,06-02-1981,116,Unhealthy for Sensitive Groups,NO2,06-037-8001,14
California,Los Angeles,6,37,07-02-1981,156,Unhealthy,Ozone,06-037-1401,14
California,Los Angeles,6,37,08-02-1981,108,Unhealthy for Sensitive Groups,NO2,06-037-1002,14
California,Los Angeles,6,37,09-02-1981,69,Moderate,CO,06-037-8001,14
California,Los Angeles,6,37,10-02-1981,80,Moderate,CO,06-037-1201,14
California,Los Angeles,6,37,11-02-1981,105,Unhealthy for Sensitive Groups,NO2,06-037-1601,14
California,Los Angeles,6,37,12-02-1981,114,Unhealthy for Sensitive Groups,NO2,06-037-1105,14
California,Los Angeles,6,37,13-02-1981,110,Unhealthy for Sensitive Groups,NO2,06-037-1105,14
California,Los Angeles,6,37,14-02-1981,170,Unhealthy,CO,06-037-8001,14
California,Los Angeles,6,37,15-02-1981,114,Unhealthy for Sensitive Groups,NO2,06-037-1105,14
California,Los Angeles,6,37,16-02-1981,133,Unhealthy for Sensitive Groups,CO,06-037-8001,14
California,Los Angeles,6,37,17-02-1981,133,Unhealthy for Sensitive Groups,Ozone,06-037-1004,14
California,Los Angeles,6,37,18-02-1981,206,Very Unhealthy,Ozone,06-037-1601,14
California,Los Angeles,6,37,19-02-1981,195,Unhealthy,CO,06-037-8001,14
California,Los Angeles,6,37,20-02-1981,174,Unhealthy,Ozone,06-037-1601,14
California,Los Angeles,6,37,21-02-1981,176,Unhealthy,CO,06-037-8001,14
California,Los Angeles,6,37,22-02-1981,103,Unhealthy for Sensitive Groups,NO2,06-037-2401,14
California,Los Angeles,6,37,23-02-1981,126,Unhealthy for Sensitive Groups,CO,06-037-8001,14
California,Los Angeles,6,37,24-02-1981,100,Moderate,NO2,06-037-1105,14
California,Los Angeles,6,37,25-02-1981,68,Moderate,NO2,06-037-1301,14
California,Los Angeles,6,37,26-02-1981,68,Moderate,NO2,06-037-8001,14
California,Los Angeles,6,37,27-02-1981,103,Unhealthy for Sensitive Groups,NO2,06-037-8001,14
California,Los Angeles,6,37,28-02-1981,89,Moderate,NO2,06-037-1601,14
California,Los Angeles,6,37,01-03-1981,65,Moderate,CO,06-037-1701,14
California,Los Angeles,6,37,02-03-1981,71,Moderate,CO,06-037-1301,14
California,Los Angeles,6,37,03-03-1981,108,Unhealthy for Sensitive Groups,NO2,06-037-0002,14
California,Los Angeles,6,37,04-03-1981,68,Moderate,NO2,06-037-1105,14
California,Los Angeles,6,37,05-03-1981,56,Moderate,CO,06-037-8001,14
California,Los Angeles,6,37,06-03-1981,89,Moderate,NO2,06-037-1105,14
California,Los Angeles,6,37,07-03-1981,79,Moderate,NO2,06-037-1105,14
California,Los Angeles,6,37,08-03-1981,79,Moderate,NO2,06-037-1301,14
California,Los Angeles,6,37,09-03-1981,108,Unhealthy for Sensitive Groups,NO2,06-037-8001,14
California,Los Angeles,6,37,10-03-1981,114,Unhealthy for Sensitive Groups,NO2,06-037-1105,14
California,Los Angeles,6,37,11-03-1981,114,Unhealthy for Sensitive Groups,NO2,06-037-1105,14
California,Los Angeles,6,37,12-03-1981,105,Unhealthy for Sensitive Groups,Ozone,06-037-7001,14
California,Los Angeles,6,37,13-03-1981,57,Moderate,NO2,06-037-1105,14
California,Los Angeles,6,37,14-03-1981,89,Moderate,NO2,06-037-1105,14
California,Los Angeles,6,37,15-03-1981,103,Unhealthy for Sensitive Groups,NO2,06-037-2401,14
California,Los Angeles,6,37,16-03-1981,110,Unhealthy for Sensitive Groups,NO2,06-037-1105,14
California,Los Angeles,6,37,17-03-1981,120,Unhealthy for Sensitive Groups,NO2,06-037-1105,14
California,Los Angeles,6,37,18-03-1981,106,Unhealthy for Sensitive Groups,NO2,06-037-1105,14
California,Los Angeles,6,37,19-03-1981,89,Moderate,NO2,06-037-1105,14
California,Los Angeles,6,37,20-03-1981,47,Good,NO2,06-037-8001,14
California,Los Angeles,6,37,21-03-1981,57,Moderate,NO2,06-037-8001,14
California,Los Angeles,6,37,22-03-1981,57,Moderate,NO2,06-037-1601,14
California,Los Angeles,6,37,23-03-1981,100,Moderate,NO2,06-037-4002,14
California,Los Angeles,6,37,24-03-1981,169,Unhealthy,Ozone,06-037-1004,14
California,Los Angeles,6,37,25-03-1981,133,Unhealthy for Sensitive Groups,Ozone,06-037-1401,14
California,Los Angeles,6,37,26-03-1981,47,Good,NO2,06-037-8001,13
California,Los Angeles,6,37,27-03-1981,89,Moderate,NO2,06-037-8001,13
California,Los Angeles,6,37,28-03-1981,68,Moderate,NO2,06-037-8001,14
California,Los Angeles,6,37,29-03-1981,79,Moderate,NO2,06-037-1105,14
California,Los Angeles,6,37,30-03-1981,79,Moderate,NO2,06-037-1002,14
California,Los Angeles,6,37,31-03-1981,154,Unhealthy,Ozone,06-037-1601,14
California,Los Angeles,6,37,01-04-1981,133,Unhealthy for Sensitive Groups,Ozone,06-037-7001,14
California,Los Angeles,6,37,02-04-1981,58,Moderate,Ozone,06-037-7001,14
California,Los Angeles,6,37,03-04-1981,79,Moderate,NO2,06-037-8001,14
California,Los Angeles,6,37,04-04-1981,143,Unhealthy for Sensitive Groups,Ozone,06-037-0002,14
California,Los Angeles,6,37,05-04-1981,101,Unhealthy for Sensitive Groups,Ozone,06-037-1601,14
California,Los Angeles,6,37,06-04-1981,190,Unhealthy,Ozone,06-037-7001,14
California,Los Angeles,6,37,07-04-1981,108,Unhealthy for Sensitive Groups,Ozone,06-037-7001,14
California,Los Angeles,6,37,08-04-1981,108,Unhealthy for Sensitive Groups,Ozone,06-037-7001,14
California,Los Angeles,6,37,09-04-1981,216,Very Unhealthy,Ozone,06-037-1401,14
California,Los Angeles,6,37,10-04-1981,115,Unhealthy for Sensitive Groups,Ozone,06-037-7001,14
California,Los Angeles,6,37,11-04-1981,136,Unhealthy for Sensitive Groups,Ozone,06-037-1601,14
California,Los Angeles,6,37,12-04-1981,210,Very Unhealthy,Ozone,06-037-1401,14
California,Los Angeles,6,37,13-04-1981,200,Unhealthy,Ozone,06-037-1401,14
California,Los Angeles,6,37,14-04-1981,226,Very Unhealthy,Ozone,06-037-1401,14
California,Los Angeles,6,37,15-04-1981,195,Unhealthy,Ozone,06-037-7001,14
California,Los Angeles,6,37,16-04-1981,200,Unhealthy,Ozone,06-037-0002,14
California,Los Angeles,6,37,17-04-1981,222,Very Unhealthy,Ozone,06-037-7001,14
California,Los Angeles,6,37,18-04-1981,71,Moderate,Ozone,06-037-7001,14
California,Los Angeles,6,37,19-04-1981,57,Moderate,NO2,06-037-1301,14
California,Los Angeles,6,37,20-04-1981,68,Moderate,NO2,06-037-8001,14
California,Los Angeles,6,37,21-04-1981,156,Unhealthy,Ozone,06-037-1004,14
California,Los Angeles,6,37,22-04-1981,227,Very Unhealthy,Ozone,06-037-1601,14
California,Los Angeles,6,37,23-04-1981,243,Very Unhealthy,Ozone,06-037-1401,14
California,Los Angeles,6,37,24-04-1981,182,Unhealthy,Ozone,06-037-1401,14
California,Los Angeles,6,37,25-04-1981,235,Very Unhealthy,Ozone,06-037-1401,14
California,Los Angeles,6,37,26-04-1981,119,Unhealthy for Sensitive Groups,Ozone,06-037-1201,14
California,Los Angeles,6,37,27-04-1981,161,Unhealthy,Ozone,06-037-1201,14
California,Los Angeles,6,37,28-04-1981,190,Unhealthy,Ozone,06-037-1601,14
California,Los Angeles,6,37,29-04-1981,217,Very Unhealthy,Ozone,06-037-1201,14
California,Los Angeles,6,37,30-04-1981,218,Very Unhealthy,Ozone,06-037-1401,14
California,Los Angeles,6,37,01-05-1981,201,Very Unhealthy,Ozone,06-037-7001,15
California,Los Angeles,6,37,02-05-1981,219,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,03-05-1981,150,Unhealthy for Sensitive Groups,Ozone,06-037-1401,15
California,Los Angeles,6,37,04-05-1981,154,Unhealthy,Ozone,06-037-7001,15
California,Los Angeles,6,37,05-05-1981,177,Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,06-05-1981,140,Unhealthy for Sensitive Groups,Ozone,06-037-1601,15
California,Los Angeles,6,37,07-05-1981,221,Very Unhealthy,Ozone,06-037-1104,15
California,Los Angeles,6,37,08-05-1981,242,Very Unhealthy,Ozone,06-037-1201,15
California,Los Angeles,6,37,09-05-1981,271,Very Unhealthy,Ozone,06-037-1004,15
California,Los Angeles,6,37,10-05-1981,239,Very Unhealthy,Ozone,06-037-0002,15
California,Los Angeles,6,37,11-05-1981,227,Very Unhealthy,Ozone,06-037-7001,15
California,Los Angeles,6,37,12-05-1981,182,Unhealthy,Ozone,06-037-7001,15
California,Los Angeles,6,37,13-05-1981,202,Very Unhealthy,Ozone,06-037-7001,15
California,Los Angeles,6,37,14-05-1981,105,Unhealthy for Sensitive Groups,Ozone,06-037-7001,15
California,Los Angeles,6,37,15-05-1981,74,Moderate,Ozone,06-037-1401,15
California,Los Angeles,6,37,16-05-1981,90,Moderate,Ozone,06-037-7001,15
California,Los Angeles,6,37,17-05-1981,177,Unhealthy,Ozone,06-037-1601,15
California,Los Angeles,6,37,18-05-1981,174,Unhealthy,Ozone,06-037-7001,15
California,Los Angeles,6,37,19-05-1981,68,Moderate,NO2,06-037-4002,15
California,Los Angeles,6,37,20-05-1981,68,Moderate,NO2,06-037-1103,15
California,Los Angeles,6,37,21-05-1981,150,Unhealthy for Sensitive Groups,Ozone,06-037-1401,15
California,Los Angeles,6,37,22-05-1981,219,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,23-05-1981,263,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,24-05-1981,271,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,25-05-1981,214,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,26-05-1981,154,Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,27-05-1981,101,Unhealthy for Sensitive Groups,Ozone,06-037-1401,15
California,Los Angeles,6,37,28-05-1981,216,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,29-05-1981,238,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,30-05-1981,279,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,31-05-1981,251,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,01-06-1981,275,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,02-06-1981,229,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,03-06-1981,268,Very Unhealthy,Ozone,06-037-0002,15
California,Los Angeles,6,37,04-06-1981,298,Very Unhealthy,Ozone,06-037-1601,15
California,Los Angeles,6,37,05-06-1981,243,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,06-06-1981,279,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,07-06-1981,277,Very Unhealthy,Ozone,06-037-0002,15
California,Los Angeles,6,37,08-06-1981,286,Very Unhealthy,Ozone,06-037-1004,15
California,Los Angeles,6,37,09-06-1981,242,Very Unhealthy,Ozone,06-037-0002,15
California,Los Angeles,6,37,10-06-1981,243,Very Unhealthy,Ozone,06-037-1201,15
California,Los Angeles,6,37,11-06-1981,239,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,12-06-1981,190,Unhealthy,Ozone,06-037-0002,15
California,Los Angeles,6,37,13-06-1981,227,Very Unhealthy,Ozone,06-037-0002,15
California,Los Angeles,6,37,14-06-1981,240,Very Unhealthy,Ozone,06-037-1004,15
California,Los Angeles,6,37,15-06-1981,224,Very Unhealthy,Ozone,06-037-1104,15
California,Los Angeles,6,37,16-06-1981,226,Very Unhealthy,Ozone,06-037-1601,15
California,Los Angeles,6,37,17-06-1981,298,Very Unhealthy,Ozone,06-037-1103,15
California,Los Angeles,6,37,18-06-1981,254,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,19-06-1981,280,Very Unhealthy,Ozone,06-037-0002,15
California,Los Angeles,6,37,20-06-1981,280,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,21-06-1981,275,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,22-06-1981,253,Very Unhealthy,Ozone,06-037-0002,15
California,Los Angeles,6,37,23-06-1981,260,Very Unhealthy,Ozone,06-037-0002,15
California,Los Angeles,6,37,24-06-1981,292,Very Unhealthy,Ozone,06-037-1004,15
California,Los Angeles,6,37,25-06-1981,279,Very Unhealthy,Ozone,06-037-0002,15
California,Los Angeles,6,37,26-06-1981,293,Very Unhealthy,Ozone,06-037-0002,15
California,Los Angeles,6,37,27-06-1981,242,Very Unhealthy,Ozone,06-037-0002,15
California,Los Angeles,6,37,28-06-1981,235,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,29-06-1981,259,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,30-06-1981,238,Very Unhealthy,Ozone,06-037-0002,15
California,Los Angeles,6,37,01-07-1981,255,Very Unhealthy,Ozone,06-037-1401,16
California,Los Angeles,6,37,02-07-1981,260,Very Unhealthy,Ozone,06-037-0002,16
California,Los Angeles,6,37,03-07-1981,213,Very Unhealthy,Ozone,06-037-0002,16
California,Los Angeles,6,37,04-07-1981,260,Very Unhealthy,Ozone,06-037-1401,16
California,Los Angeles,6,37,05-07-1981,228,Very Unhealthy,Ozone,06-037-1401,16
California,Los Angeles,6,37,06-07-1981,216,Very Unhealthy,Ozone,06-037-7001,16
California,Los Angeles,6,37,07-07-1981,261,Very Unhealthy,Ozone,06-037-7001,15
California,Los Angeles,6,37,08-07-1981,217,Very Unhealthy,Ozone,06-037-1401,15
California,Los Angeles,6,37,09-07-1981,210,Very Unhealthy,Ozone,06-037-1004,15
California,Los Angeles,6,37,10-07-1981,256,Very Unhealthy,Ozone,06-037-1004,15
California,Los Angeles,6,37,11-07-1981,263,Very Unhealthy,Ozone,06-037-0002,15
California,Los Angeles,6,37,12-07-1981,285,Very Unhealthy,Ozone,06-037-0002,15
California,Los Angeles,6,37,13-07-1981,275,Very Unhealthy,Ozone,06-037-1004,16
California,Los Angeles,6,37,14-07-1981,269,Very Unhealthy,Ozone,06-037-1004,16
California,Los Angeles,6,37,15-07-1981,295,Very Unhealthy,Ozone,06-037-1004,16
California,Los Angeles,6,37,16-07-1981,251,Very Unhealthy,Ozone,06-037-1401,16
California,Los Angeles,6,37,17-07-1981,261,Very Unhealthy,Ozone,06-037-1004,16
California,Los Angeles,6,37,18-07-1981,258,Very Unhealthy,Ozone,06-037-1701,16
